# omega_cold,sigma8_cold,hubble,ns,omega_baryon
0.25319306,0.68914707,0.78283314,0.98889942,0.05773883
0.31910415,0.79962302,0.73641932,0.93417287,0.05161392
0.32319025,0.65579852,0.69332945,0.94477606,0.05747117
0.36739792,0.89795569,0.64026876,0.96384772,0.04495893
0.26392770,0.82768579,0.79278183,0.94558161,0.05279812
0.38416945,0.82331829,0.70213703,0.99547330,0.05818198
0.28936523,0.72418871,0.79910122,0.93267322,0.04171851
0.37725540,0.88479340,0.75948287,0.96997988,0.04500080
0.31424148,0.69802735,0.76996142,0.95106641,0.05126784
0.27031937,0.73495475,0.76299806,0.94710204,0.04382520
0.38833949,0.73870450,0.63010984,0.98900857,0.05011833
0.30375885,0.67716142,0.76150137,0.92398157,0.05477614
0.28837049,0.74763427,0.75072119,0.96382336,0.04165019
0.29489186,0.85097305,0.63509483,0.98081533,0.04092822
0.38133736,0.71221717,0.77342758,0.93737305,0.05420313
0.37530601,0.79787535,0.63220911,0.99874825,0.05823299
0.24902001,0.89065779,0.63146196,0.97781892,0.05392424
0.23847063,0.83278906,0.67702924,0.97878321,0.04143722
0.32609942,0.89698245,0.65389906,0.94609816,0.05578109
0.39175522,0.81861733,0.77918411,0.96610322,0.04985956
0.39736455,0.76537279,0.60065167,0.97200740,0.04798275
0.38396794,0.75656790,0.75875953,0.94943115,0.05815120
0.34727307,0.66500724,0.68869464,0.94847479,0.05090684
0.25002764,0.77062769,0.76487384,0.98903660,0.05511929
0.28980183,0.82155089,0.70805931,0.99340228,0.05991994
0.37972148,0.87856321,0.74473544,0.92944644,0.04790179
0.32074417,0.65070133,0.74772608,0.99447825,0.04303505
0.26388967,0.87973070,0.64439895,0.99341599,0.05259090
0.26158079,0.82531961,0.61750276,0.99112762,0.05976581
0.23001411,0.75873332,0.61740452,0.94874158,0.05630815
0.32632416,0.88654684,0.65999715,0.92782923,0.04248225
0.26555452,0.65377647,0.70620542,0.94751541,0.05103775
0.29099414,0.73010173,0.71817035,0.95904205,0.05705135
0.30961744,0.88248568,0.76005864,0.98340033,0.05797215
0.36733528,0.89968818,0.67536598,0.94647097,0.05485434
0.27497432,0.83836390,0.71159053,0.93409428,0.05045014
0.36432341,0.81491789,0.74104199,0.94671046,0.04957579
0.29078495,0.86020787,0.72415895,0.99900818,0.04387043
0.37086779,0.77877289,0.78063596,1.00409847,0.04018777
0.26874284,0.67472518,0.75292772,0.99501114,0.04851081
0.39653761,0.88778761,0.72862684,0.92226162,0.04305764
0.27342780,0.88316738,0.75638405,0.98253407,0.04707638
0.34236256,0.66451062,0.65228589,0.97136010,0.04153604
0.36594256,0.74223657,0.72730346,0.94735328,0.05494300
0.37145006,0.73528407,0.70357129,0.93650067,0.04415640
0.32259693,0.72598257,0.61323892,0.94733539,0.04284158
0.24235061,0.78366833,0.71487356,0.93549234,0.05432514
0.24722971,0.71395003,0.75339757,0.99753154,0.04954094
0.39111217,0.88371794,0.71925212,0.99804961,0.05412094
0.23316445,0.84719839,0.66189426,0.94005598,0.05256976
0.27400481,0.66484956,0.76362991,0.98549372,0.05068410
0.27116858,0.86652491,0.70900176,0.96316790,0.05724684
0.27879314,0.65104017,0.74303160,0.93714634,0.04161302
0.30869749,0.78467737,0.76927213,1.00694100,0.04329735
0.33783220,0.65061737,0.65423532,0.95517451,0.05322816
0.28455694,0.69270650,0.68288054,0.98548798,0.05270022
0.25871237,0.70969670,0.62677457,0.97123748,0.04439561
0.39220749,0.87932411,0.77137844,0.98969076,0.05175980
0.38927471,0.71147785,0.79018756,0.92870843,0.05301422
0.39344671,0.74729523,0.72319309,0.99595673,0.05494684
0.26334718,0.84852954,0.64714747,0.92312073,0.04296120
0.25477370,0.87534394,0.60901817,0.95466160,0.05446119
0.26472889,0.78936301,0.62146879,1.00216977,0.04645842
0.33287564,0.71772436,0.70522276,0.94564473,0.04343607
0.30394522,0.77726468,0.77976674,1.00170277,0.04464042
0.34701707,0.86275511,0.76339810,0.96178948,0.05035484
0.37947634,0.89626904,0.62893423,0.97579889,0.05735745
0.26610679,0.88328318,0.76744975,1.00502185,0.05185661
0.28437997,0.76991263,0.60226160,0.99895015,0.05299483
0.30966906,0.66839840,0.69933146,0.92910524,0.04647705
0.24723883,0.74205534,0.75402780,0.95502166,0.04989054
0.24621024,0.85552834,0.75550765,0.98866336,0.04491798
0.27597586,0.66826590,0.78733889,0.93943418,0.04921814
0.28292554,0.86597300,0.66951887,1.00751289,0.04657752
0.36695153,0.78267400,0.65597310,0.94737680,0.05518161
0.38786422,0.70590016,0.70196391,0.97758891,0.05598765
0.24568117,0.73450540,0.72020685,0.99930077,0.05170703
0.34680721,0.66978033,0.63807898,0.93217372,0.04223688
0.34739819,0.77541492,0.79720741,0.94772403,0.04705228
0.33201254,0.77767697,0.77063356,1.00589672,0.05957750
0.27329037,0.67270169,0.75327445,0.95920536,0.05615700
0.27737186,0.71515841,0.64789603,0.98742207,0.05020565
0.31991792,0.76743473,0.62689720,0.93849409,0.04094879
0.38162093,0.77010937,0.72772002,0.92472389,0.05328905
0.24098329,0.78732657,0.70715940,0.97649473,0.04995152
0.25759531,0.73914112,0.66867550,1.00968076,0.04123565
0.29709179,0.65434013,0.79998074,0.98323812,0.04710861
0.26302803,0.75200007,0.67733005,0.97501632,0.05420078
0.34117459,0.89111765,0.75625366,0.94743695,0.05970143
0.37151176,0.87067053,0.64191716,0.98717506,0.04551918
0.37677608,0.76232437,0.66879411,0.92124218,0.04387598
0.27460691,0.88223542,0.77501004,0.94583806,0.05650621
0.24423453,0.75188763,0.75716913,0.94756883,0.05664380
0.25045214,0.72304718,0.65983083,0.92851177,0.05902067
0.36907972,0.69890958,0.79997552,0.96242799,0.04220411
0.27827726,0.66124366,0.68670941,1.00030934,0.04595575
0.39651414,0.73408583,0.63296406,1.00740532,0.04661883
0.31945734,0.71299928,0.66289328,0.95570027,0.05605855
0.39997167,0.79232933,0.73680903,0.97018195,0.04976313
0.32242227,0.76928331,0.72532092,0.96858688,0.04293272
0.33571998,0.66246064,0.62740543,0.93066713,0.04448005
0.36095121,0.71603711,0.75336279,0.99002237,0.04815495
0.35749949,0.68250057,0.72120070,0.98120434,0.05477531
0.27882210,0.68007362,0.72684393,0.93687132,0.05582687
0.34913087,0.77363465,0.75796482,0.94395896,0.04667501
0.31290390,0.72847308,0.65614292,0.95031332,0.04923129
0.23751048,0.81630817,0.65604487,1.00264050,0.04218786
0.37103227,0.79226139,0.77848783,0.97816659,0.04890398
0.27890685,0.67304023,0.72148110,0.99481945,0.05286000
0.30225544,0.70519751,0.73442611,0.98388523,0.04520823
0.23782775,0.66784386,0.70688535,0.96117722,0.05353297
0.31261839,0.82611466,0.61486320,1.00442627,0.05591854
0.31254769,0.72766678,0.79041326,0.94383078,0.04607130
0.32960770,0.88131497,0.68095401,0.98833069,0.04248497
0.27767759,0.65363010,0.71951236,0.99211210,0.05511394
0.26916223,0.85821908,0.68042229,0.99811081,0.04276260
0.32163414,0.78499169,0.68191486,0.98510452,0.04369945
0.31267246,0.70174892,0.73573087,0.93105862,0.04578661
0.24843932,0.75246635,0.75365883,0.93376181,0.04908096
0.23708783,0.73603121,0.67040440,0.95761585,0.05631204
0.26828016,0.73262889,0.65922307,0.97419331,0.04694092
0.28031809,0.76909667,0.67371154,1.00064074,0.05151757
0.33340292,0.80909839,0.75257402,0.96738165,0.05265007
0.32823972,0.80144748,0.69843892,0.93273030,0.04422696
0.26680167,0.84079381,0.69343362,0.95996891,0.05890037
0.26560186,0.80651699,0.75872851,0.94288405,0.04145995
0.35833997,0.73958196,0.63533332,0.93289483,0.05241547
0.29858907,0.87846331,0.65100490,0.96374721,0.04150459
0.37433060,0.71514549,0.61104985,1.00767475,0.04334280
0.35770603,0.69005284,0.77335114,0.95342818,0.04831498
0.28676688,0.69010289,0.62562576,0.95566645,0.04831151
0.34783064,0.71117451,0.75508964,0.97322051,0.05899236
0.31626129,0.76982317,0.66668641,0.99479189,0.04607579
0.23283075,0.71165877,0.77171315,0.96203567,0.05730979
0.23272384,0.81324407,0.71273130,0.97377935,0.04268983
0.28092467,0.77387119,0.66465535,0.97776779,0.04642702
0.30827762,0.89824821,0.65947299,0.93673065,0.04397750
0.38796255,0.78059582,0.65332995,1.00600465,0.04002761
0.23935458,0.71212391,0.75167328,0.93982339,0.05632378
0.34575917,0.88389636,0.67570399,0.98161768,0.05611452
0.33920521,0.65444207,0.70716589,1.00672892,0.04192474
0.28612697,0.67308319,0.67840717,0.98047730,0.04901624
0.25144155,0.71159829,0.76859925,0.95053055,0.04381674
0.25691228,0.65503311,0.66619584,0.92391462,0.04828694
0.36505656,0.85957657,0.67544583,0.95626190,0.05373649
0.30065777,0.70528592,0.67734840,0.92703343,0.05023832
0.27290401,0.77775212,0.69464881,0.97162006,0.05603958
0.31151031,0.73763540,0.78997697,0.99594197,0.05695148
0.37279483,0.88225147,0.68100836,0.95347635,0.05348403
0.34498175,0.69957605,0.67298117,1.00297379,0.05735495
0.37256503,0.84221690,0.66371264,0.97048814,0.04474349
0.29650168,0.87217873,0.66379998,0.98397718,0.05212727
0.30078141,0.70380391,0.64234358,0.93843503,0.04641862
0.35694234,0.89926537,0.64269099,0.97955080,0.05819752
0.38201511,0.72860598,0.68619094,0.97867965,0.04725451
0.33373488,0.76147683,0.61126572,0.99764617,0.04524976
0.38568454,0.78001837,0.72870873,0.98442278,0.04084626
0.27749280,0.84894084,0.77781379,0.92532323,0.04106438
0.30971669,0.86422784,0.76508957,0.95062108,0.04113609
0.36510452,0.73569582,0.77287346,0.95594532,0.05931378
0.35941264,0.66045654,0.69453622,0.99228512,0.04561933
0.30123272,0.72367040,0.62401932,0.94658039,0.05720095
0.38876295,0.71100588,0.70021152,0.96400507,0.04281666
0.26994913,0.76177069,0.64853074,0.95335245,0.04089577
0.24512448,0.67693933,0.77110300,0.93404365,0.04697414
0.24500323,0.80806319,0.77139377,0.98188327,0.05429566
0.36564185,0.73108241,0.70617302,0.97496272,0.05296850
0.32675967,0.82127766,0.71470354,0.97543727,0.04427353
0.33041912,0.76372951,0.63244147,0.92702885,0.05493080
0.36448247,0.78659063,0.65209818,0.98588226,0.04180695
0.28088454,0.78304709,0.77968005,0.98713686,0.04556010
0.36175550,0.65797228,0.79966436,0.94998295,0.04875962
0.24318882,0.85270117,0.75500003,0.95453681,0.04238763
0.26593222,0.76041970,0.62550785,0.96918140,0.05611324
0.31474838,0.67312591,0.66849606,0.94102027,0.04839693
0.23261382,0.77151495,0.62953888,0.97317163,0.05126243
0.30946924,0.76083231,0.75333834,0.92220796,0.04174669
0.35330404,0.77334488,0.64094898,0.92288989,0.05957556
0.28040288,0.81816638,0.79286069,0.98329558,0.05728376
0.28938104,0.79156517,0.63425702,0.95230497,0.05265997
0.32503977,0.83449909,0.70080869,0.92851738,0.05504199
0.31070728,0.78067638,0.78529204,0.98251441,0.05724007
0.33758892,0.78078557,0.73536339,0.98100462,0.04307648
0.27445056,0.82412704,0.68505529,0.95345620,0.04757423
0.33891289,0.71821120,0.68620619,0.93719964,0.05787710
0.27463175,0.70929646,0.65681870,0.94476781,0.04644505
0.32316772,0.81674784,0.76349638,0.95108360,0.04691222
0.39862131,0.80176276,0.74548422,1.00326917,0.04127061
0.38148249,0.85839696,0.74807684,0.97727807,0.04660741
0.31968626,0.87767061,0.63713131,1.00488499,0.04573329
0.34429043,0.87641344,0.76285776,0.99381318,0.04186866
0.33185472,0.68387134,0.66566767,0.96897428,0.04328728
0.34401647,0.75092514,0.66579215,0.92831189,0.05517581
0.28772052,0.75349293,0.72762520,1.00556240,0.05079341
0.36586832,0.70449010,0.76099931,0.96106889,0.05978207
0.35043860,0.70078446,0.73431255,0.94220701,0.05749652
0.32110924,0.74541713,0.74081610,0.94699510,0.04914868
0.23701123,0.73002180,0.79447290,0.97095130,0.04367971
0.27273998,0.83961334,0.77604418,0.92905093,0.05494928
0.34945956,0.85611082,0.67275796,0.94388638,0.04061125
0.29436693,0.82759679,0.79908289,0.94306737,0.04545323
0.35180254,0.79328606,0.74707676,0.96773202,0.05682275
0.34694063,0.82440130,0.67620589,0.96667075,0.04539917
0.32783758,0.71453810,0.78896026,0.95841144,0.04548946
0.25554219,0.65584660,0.70217288,0.93513332,0.05600548
0.36290320,0.71029329,0.70935835,0.98009124,0.04472788
0.37771381,0.66372097,0.60155997,1.00415938,0.04955848
0.36623346,0.87750303,0.60990257,0.94948633,0.04766082
0.24442306,0.78947578,0.70307070,0.98790672,0.05881378
0.29625409,0.72135026,0.74265980,0.93570268,0.05438443
0.27442553,0.66883165,0.64428035,0.96746514,0.04392865
0.23568410,0.70541986,0.76793574,0.93479915,0.05167469
0.32556380,0.70556345,0.73398626,0.98084610,0.04955553
0.25198788,0.70740957,0.61668375,0.95803026,0.05958047
0.36807540,0.73066436,0.67326915,0.96685481,0.05451940
0.27821671,0.71606057,0.66543172,0.94438222,0.04054569
0.32708640,0.72024482,0.61768247,0.94894091,0.04911863
0.38292808,0.86686273,0.76820954,1.00301379,0.04427923
0.38064955,0.80082248,0.72127137,0.95559893,0.05587382
0.27211992,0.70303843,0.63088135,0.95081051,0.05889012
0.38596609,0.81830492,0.78613807,0.94915492,0.05349929
0.29919462,0.85990306,0.65728575,0.98317021,0.04478076
0.27566635,0.70167425,0.74985661,0.98898788,0.04198137
0.37230594,0.84737776,0.60220096,0.93949964,0.05217201
0.28501444,0.89276110,0.68344506,0.93424757,0.05002855
0.31745926,0.78679517,0.64593136,0.97661732,0.05877596
0.27866325,0.79314177,0.60371809,0.96921316,0.05243975
0.23157028,0.83083577,0.73584042,1.00213172,0.05793353
0.24095434,0.82713604,0.64944376,0.96364844,0.05680740
0.29080891,0.88103196,0.63015349,0.97456488,0.04297679
0.33072072,0.74807358,0.78927527,0.99962435,0.04057281
0.37200999,0.81383771,0.60964006,0.97345072,0.05029968
0.27331829,0.85141163,0.72028010,0.98850184,0.05049655
0.30783314,0.82042457,0.66540184,0.99868229,0.05588398
0.32050443,0.83819124,0.66975428,0.98272975,0.04426344
0.36484576,0.89931028,0.73157346,0.92872021,0.04475850
0.24761679,0.66399994,0.72392013,0.94150761,0.05529948
0.32883288,0.65872596,0.79368318,0.94372726,0.05102501
0.38790744,0.87956662,0.63697349,1.00457424,0.04688264
0.39846308,0.83582516,0.72135645,0.98575331,0.04279526
0.27156531,0.85504940,0.77187838,0.95142493,0.04294203
0.34624016,0.78308305,0.67724272,0.93798496,0.05458782
0.39316347,0.89304353,0.71652408,0.93212478,0.04714366
0.29588556,0.77682150,0.73839054,0.98871172,0.05015202
0.34678339,0.83149875,0.68944959,0.97904984,0.05819126
0.27313209,0.78798958,0.79274863,0.94553748,0.04443025
0.37029134,0.78604052,0.64036466,0.97954355,0.05953145
0.31173113,0.88556078,0.76724332,0.98628902,0.04562108
0.30241889,0.79397575,0.63481409,1.00875683,0.05763033
0.28004986,0.72134254,0.69820903,0.96885395,0.05249396
0.28518222,0.83769190,0.65165040,0.99808354,0.04436591
0.30678710,0.83941697,0.64942157,0.94549236,0.05544935
0.27143833,0.80774337,0.76236752,0.98056544,0.04895924
0.34511234,0.74996521,0.61320387,0.92645661,0.04125760
0.32866523,0.80369360,0.69348164,0.98727659,0.04931206
0.39510835,0.73732714,0.70713289,0.92104742,0.05918122
0.23462630,0.71990008,0.63952509,0.94556197,0.04188824
0.31601838,0.66088796,0.74246535,0.93154155,0.04608492
0.38156544,0.66136949,0.66586155,0.95457139,0.04178677
0.29233755,0.82634721,0.74919135,0.94158087,0.05820970
0.28195062,0.83376765,0.79975978,0.93615741,0.04842680
0.34788637,0.82807533,0.77535036,0.92756117,0.04247762
0.23577550,0.67574179,0.65128019,1.00865083,0.04604710
0.23892764,0.88656917,0.67422815,0.96944454,0.04191285
0.23693222,0.71471036,0.67123143,0.97400397,0.04205968
0.31898639,0.67891709,0.67279712,0.93792350,0.05746972
0.23138674,0.82479192,0.75480914,0.98113265,0.05150173
0.28337526,0.87198608,0.62218332,0.96222747,0.04163382
0.34747345,0.69046650,0.78791486,0.93966293,0.04453406
0.34344932,0.81857098,0.75735188,0.96579865,0.05084766
0.27243236,0.86006387,0.66968618,0.98498991,0.04785959
0.28774682,0.67786849,0.65552575,0.97354656,0.04753302
0.28924466,0.68334989,0.73761186,0.92301365,0.05455842
0.29392083,0.69170186,0.64987069,0.93981542,0.04059903
0.35073223,0.65435140,0.75150657,0.97315142,0.05907048
0.39322983,0.65235621,0.71019196,1.00965922,0.04986802
0.26054356,0.73631122,0.62017524,0.98154380,0.04428302
0.25060428,0.66317783,0.72913455,0.92402192,0.04505276
0.34814459,0.85104366,0.72670910,1.00014016,0.04230492
0.36730400,0.89989612,0.70607633,0.97162652,0.05251106
0.25178602,0.67175058,0.61256164,0.99956842,0.04432440
0.23645579,0.84080694,0.72501653,0.95010369,0.04268412
0.34572651,0.82004126,0.68302218,0.95167739,0.04927187
0.27058929,0.65135732,0.78924676,0.92150774,0.05959898
0.24632800,0.87746564,0.72163834,0.92290558,0.04795455
0.32562823,0.88166511,0.61965341,0.92924653,0.05804796
0.26055632,0.71703827,0.77791116,0.93242899,0.05551411
0.35348505,0.81539718,0.75101228,0.92114499,0.05132247
0.23505730,0.85978627,0.62465090,0.98255877,0.05812344
0.26380639,0.66213614,0.68548682,0.93859411,0.04357099
0.28899558,0.75335098,0.75363443,0.95514992,0.05406256
0.23184339,0.76960267,0.69826868,0.96536970,0.04841970
0.30012834,0.82484467,0.69257902,0.96087700,0.05272284
0.23555406,0.88307140,0.75270742,0.92432461,0.05860324
0.31310389,0.88947846,0.75280551,0.94818354,0.04293435
0.30344234,0.86359059,0.68655700,1.00570596,0.04706672
0.36103708,0.86177404,0.67707005,1.00020625,0.05325094
0.35672044,0.81255533,0.62876057,0.95809264,0.04363867
0.33897173,0.88853256,0.66966072,0.98583279,0.04461373
0.39642746,0.69462869,0.79463894,0.95709971,0.04712707
0.25751125,0.77955636,0.66009151,0.92731569,0.04035277
0.39260574,0.71749936,0.77607546,0.94640713,0.04104786
0.39581783,0.78712805,0.66358464,0.92645072,0.04323407
0.29389089,0.71832202,0.71393079,0.92228721,0.04610066
0.27959604,0.77196458,0.73121504,0.99898748,0.04556769
0.36068223,0.75404476,0.65589759,0.94663935,0.05225637
0.25188805,0.81269003,0.77120958,1.00508071,0.05606224
0.38668316,0.65032032,0.67472262,0.93029167,0.05360484
0.24699731,0.74470345,0.69252123,1.00835797,0.05595796
0.28196854,0.75989244,0.71457016,0.99859310,0.04876486
0.29564962,0.71946976,0.77254052,0.95660047,0.04564811
0.35784728,0.80664825,0.68658810,0.93605613,0.05991232
0.35317684,0.65127261,0.77939079,0.96933711,0.04844740
0.38261039,0.75605866,0.61810433,0.95006413,0.05848166
0.30578344,0.65280586,0.69441141,0.99575750,0.05006964
0.38251785,0.74897169,0.64133591,0.96476700,0.05880257
0.28943452,0.80247815,0.71376821,0.96505126,0.04017501
0.27190468,0.88322957,0.70450395,0.94039843,0.05786124
0.23249607,0.69339811,0.63815350,0.93701956,0.05016986
0.26865886,0.81108678,0.72645118,0.97195589,0.05275386
0.34499574,0.85791003,0.75241132,0.97495141,0.05992997
0.38080247,0.74578213,0.67020788,0.92321158,0.04952241
0.30025848,0.82993011,0.75328975,0.99689855,0.04300783
0.30441340,0.84005696,0.64837649,0.95507176,0.04249250
0.36002593,0.78030881,0.70707982,0.93031235,0.05476051
0.27317662,0.69884799,0.74385650,0.95647851,0.05152731
0.32646599,0.73033556,0.61003255,0.98453816,0.04424749
0.29600832,0.67652726,0.77246520,0.93845159,0.04375238
0.32443496,0.78275627,0.62827036,1.00611403,0.05207008
0.27647192,0.74713488,0.67955391,0.94844096,0.04539149
0.26234503,0.79727780,0.71735798,0.96714655,0.04819884
0.33697116,0.68099700,0.63179921,0.93607925,0.04206309
0.28593097,0.79475611,0.70766803,1.00504811,0.04444420
0.34292771,0.68627632,0.77896108,0.94466920,0.05144543
0.28094666,0.75295928,0.75817154,0.94981350,0.05884089
0.37120728,0.68111670,0.71583330,0.99162551,0.05158386
0.35279610,0.73933002,0.65376240,1.00166822,0.05942899
0.34918915,0.80328773,0.76258426,0.96274043,0.04295258
0.25539657,0.89269931,0.69148996,0.97330592,0.04737535
0.31112784,0.69886124,0.76482533,0.95079095,0.05710104
0.38844024,0.85786995,0.70143830,0.98565213,0.04620447
0.28696536,0.65543833,0.65806857,0.95492173,0.05936031
0.31013394,0.76161815,0.68204632,0.92454626,0.05672166
0.23335372,0.65161906,0.63009639,0.92868196,0.04986641
0.37481038,0.79648803,0.65048572,0.99514635,0.05992758
0.39253967,0.78109866,0.77756198,0.95272590,0.04537655
0.26524832,0.67910475,0.70605944,1.00304668,0.05989948
0.24741413,0.74323313,0.65705571,0.97812961,0.05691683
0.29378501,0.66355841,0.61879032,0.92374458,0.05301836
0.28190554,0.82521407,0.75737017,0.99189862,0.04926037
0.27101616,0.85488241,0.75160250,0.98416503,0.05254169
0.31843358,0.85685817,0.77273551,0.92949465,0.04643731
0.27755610,0.86053621,0.65045665,0.98109556,0.05509518
0.28542888,0.84840314,0.71265843,0.96758725,0.05315765
0.27895689,0.74650974,0.73682661,0.99446954,0.05679215
0.35901649,0.81804503,0.79972728,0.95609342,0.04421871
0.25967471,0.84962631,0.76211073,0.98635890,0.05706304
0.29611661,0.76679011,0.62123998,0.92379350,0.04343090
0.32021703,0.83830837,0.72990293,0.92109918,0.04680725
0.30814203,0.69470354,0.77592003,0.92563353,0.04754588
0.33145508,0.68338844,0.65150431,0.97126316,0.05892262
0.39188809,0.78684918,0.63804809,1.00291166,0.05170143
0.37600752,0.89766615,0.60484142,0.98670920,0.04428894
0.25261062,0.68308546,0.69471797,0.93462062,0.04440421
0.24323173,0.72812618,0.65660938,0.97919379,0.05144847
0.24788701,0.68902521,0.71571396,0.98345335,0.04197349
0.36911348,0.69153535,0.61047648,1.00479421,0.04435164
0.36062021,0.69482306,0.65334069,0.95573363,0.05818202
0.33495505,0.72679039,0.75046138,0.98167077,0.05905786
0.34257599,0.88432028,0.67485476,0.98451441,0.05704058
0.35691077,0.87372486,0.73499501,0.98929690,0.04924520
0.30110974,0.68650812,0.69094218,0.93841409,0.05063640
0.26868856,0.82061222,0.62412169,0.99908240,0.05813554
0.37925550,0.67650976,0.74186097,0.99343566,0.04771687
0.24534012,0.77002871,0.71259427,0.96260036,0.05623015
0.24016704,0.66224043,0.78603776,0.94393168,0.05846016
0.35212635,0.87632297,0.76433630,0.94847918,0.05701539
0.34889392,0.81950501,0.70765512,0.94042136,0.04617112
0.30438482,0.68117641,0.73239760,1.00945897,0.04445313
0.30086302,0.81196230,0.65120090,1.00723706,0.04831792
0.35518519,0.82523616,0.64334100,0.94159748,0.05786927
0.27831007,0.85725081,0.66113692,1.00487392,0.05907795
0.36150177,0.86671519,0.60934869,0.97134428,0.05614782
0.35906243,0.66795412,0.75206552,0.92744184,0.04911137
0.38768458,0.79562253,0.67280320,0.98042273,0.04816266
0.34824109,0.80815214,0.61600516,0.92442769,0.05766969
0.39951644,0.75737267,0.72623216,0.92684020,0.04119759
0.39108002,0.77281850,0.69067932,0.92811711,0.05348179
0.37962892,0.74655099,0.61138759,0.99659789,0.04465186
0.39660050,0.71327072,0.65073459,0.95376042,0.04824489
0.28189715,0.65620839,0.67559257,0.95702977,0.04391581
0.36765104,0.75566011,0.78659991,0.96640797,0.05008728
0.39736661,0.83494654,0.69951333,0.94645312,0.05835755
0.26474268,0.80655572,0.68576575,0.92094176,0.04937507
0.38208961,0.77627780,0.72542677,0.93019167,0.05825638
0.28420783,0.75611390,0.62802627,0.93401837,0.04090104
0.29765727,0.67320975,0.74740720,0.95864729,0.05229383
0.26323671,0.85007285,0.61276509,0.99454170,0.05108719
0.27180430,0.79943859,0.62951951,0.92197531,0.04890894
0.26963135,0.73259104,0.73599852,0.93684485,0.05884679
0.28102474,0.70240383,0.61031460,0.93725688,0.04318405
0.23905567,0.79403910,0.68240012,1.00486870,0.04147685
0.30812570,0.89424885,0.62216478,0.97028121,0.04019222
0.23465090,0.74692138,0.65343508,1.00169450,0.04803525
0.27186664,0.79929378,0.65794834,0.99132269,0.04254013
0.36645816,0.73642110,0.64679142,0.99021613,0.05461244
0.37123742,0.65853500,0.78092292,0.92171179,0.05644368
0.33289967,0.77130927,0.68428035,0.98695251,0.04073277
0.29225211,0.79423051,0.61766634,0.97834760,0.04043658
0.38253924,0.70395977,0.66905192,0.93717721,0.04611073
0.30245571,0.70798101,0.68173955,0.96074168,0.04821527
0.39021336,0.85895915,0.73868993,1.00403813,0.05310042
0.33402137,0.84226012,0.68598383,0.99082755,0.05097360
0.32835055,0.80499561,0.69069024,0.97743869,0.04576188
0.35396554,0.72897024,0.78397035,0.96655581,0.04706858
0.25441204,0.68049245,0.75324151,0.94738943,0.05901207
0.39546658,0.74605795,0.67224113,0.97733245,0.04524431
0.37002416,0.78144578,0.67128720,0.98414073,0.04293114
0.28011846,0.71828422,0.79900112,0.94008481,0.05652544
0.23938037,0.68007559,0.73337141,0.95094272,0.04632731
0.25756911,0.77645573,0.61572764,0.96805528,0.05939112
0.33258707,0.81412914,0.63593694,0.93658654,0.05146599
0.39504458,0.70320455,0.68934658,0.96313709,0.05829278
0.32554835,0.69956046,0.77806236,0.97326187,0.05112707
0.36614601,0.79985117,0.67951625,0.92884677,0.04440274
0.36663537,0.66579202,0.70006920,0.94953263,0.05682529
0.32451285,0.70289646,0.62276458,1.00446150,0.04368671
0.32463175,0.80947094,0.76586599,1.00227424,0.04262363
0.27064813,0.84010267,0.70586546,0.99903282,0.05762275
0.27378588,0.76464343,0.61638816,0.94491434,0.05959501
0.29521378,0.81099029,0.67115247,0.98431917,0.04241059
0.26938853,0.65394115,0.60260514,0.94227901,0.05889538
0.23160384,0.72742747,0.72640990,0.94099935,0.04247960
0.30033796,0.77394272,0.77594014,0.96809403,0.04664011
0.30407905,0.67456254,0.64298952,1.00448082,0.04803352
0.36142061,0.72465637,0.62184598,0.92202502,0.05672782
0.31813209,0.79292013,0.62250978,0.95308223,0.04075213
0.31477038,0.82471326,0.61401385,0.99412896,0.04080978
0.33916237,0.75516073,0.71699801,0.95090508,0.04388341
0.27859496,0.71889443,0.74279737,0.95805113,0.05640739
0.30552030,0.68575804,0.70719434,0.95187403,0.05690874
0.26737688,0.80712553,0.65522615,0.97545279,0.04209500
0.35721964,0.69574271,0.62889846,0.97197646,0.04818619
0.34099343,0.69003990,0.67078107,0.99497268,0.05736516
0.26384839,0.65367579,0.64926932,0.94025198,0.05117445
0.36564965,0.81281443,0.66441731,0.98830102,0.05971986
0.27231071,0.79551563,0.63717203,0.96681560,0.04741184
0.30777671,0.72208717,0.74500060,1.00331410,0.04287101
0.27339440,0.75524362,0.67522014,0.97256355,0.04184032
0.31178726,0.82426940,0.73284150,0.94153885,0.04013909
0.32256587,0.68823525,0.61561213,0.92737856,0.05044654
0.36542584,0.86011983,0.74885256,0.97909350,0.05519089
0.24171980,0.82100379,0.71139948,1.00242092,0.05343994
0.26687394,0.81093718,0.76337508,0.96668283,0.05285381
0.28295976,0.78171299,0.72866531,0.96972261,0.04887912
0.32127939,0.79089469,0.72865425,0.94561273,0.05366858
0.26256210,0.76446388,0.63692865,0.92906147,0.05997437
0.23558016,0.76627045,0.76470229,1.00921345,0.04896707
0.34230997,0.88565518,0.77715672,0.93641361,0.04071213
0.31556206,0.67250478,0.74971663,0.95489665,0.05093911
0.24791663,0.70132311,0.66274286,0.97286519,0.05574346
0.28074244,0.68486062,0.65992480,0.98780361,0.04012444
0.31856703,0.88099108,0.79727514,0.97228591,0.05568604
0.25820747,0.82054486,0.74562067,0.96644287,0.04817909
0.30646742,0.79023093,0.62510542,0.97434019,0.05902374
